Jim Acosta flees after Infowars journalist Millie Weaver confronts him  Cute blondes frighten Jimbo  this should sh	7	Positivo	4	7	2018	Thu Aug 23 10:37:38 ART 2018	NLTCNY	New York 
When we serve the poor and the sick we serve Jesus  We must not fail to help our neighbors  because in them  we serve Jesus	16	Negativo	4	7	2018	Thu Aug 23 10:37:38 ART 2018	TheSybilSpeaks	still on this damn flying rock 
Do you agree with Simone de Beauvoir that gender is a social construct   Thursday Thoughts	15	Neutral	4	7	2018	Thu Aug 23 10:37:37 ART 2018	zontahouston	Houston, TX 
We have a  Sweepstakes  running over on our Instagram  tordotcompub  where you could win   s INFOMOCRACY  NUL	1	Neutral	4	7	2018	Thu Aug 23 10:37:37 ART 2018	TorDotComPub	- 
Let It Go  Jadakiss   Millyz kick knowledge over Statik Selektah s smooth vibes    Hot New Hip Hop Jadakiss   Mi	0	Positivo	4	7	2018	Thu Aug 23 10:37:37 ART 2018	FrezBeatz	Worcester, MA 
Happy Thursday everyone  Still no rain here  but showers are forecast  Have a good day  Vv   Thursday Thoughts   wildlife	3	Neutral	4	7	2018	Thu Aug 23 10:37:36 ART 2018	sashaschure	Mo 
Trump  Flipping should be illegal  I m sure you and John Gotti are of one mind on that     Thursday Thoughts	95	Negativo	4	7	2018	Thu Aug 23 10:37:36 ART 2018	lynecarr	- 
I ve heard from many of you that my tweets are not appearing on your Twitter feeds   The way to get around this is to di	327	Neutral	4	7	2018	Thu Aug 23 10:37:35 ART 2018	hannah5552000	- 
Friends sharing  Thursday Thoughts	183	Positivo	4	7	2018	Thu Aug 23 10:37:35 ART 2018	Metereteidea	- 
During Watergate  Nixon s allies stood by him  But that wall of protection collapsed  after the Supreme Court forced the r	96	Negativo	4	7	2018	Thu Aug 23 10:37:35 ART 2018	robertmcvey42	Texas, USA 
If you want to ask about the  Missing Kids  please direct your questions to  Planned Parenthood    as they are responsible	13	Neutral	4	7	2018	Thu Aug 23 10:37:34 ART 2018	Schairvo	Florida 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:34 ART 2018	Toni_Price	On The Water or Hiking 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:34 ART 2018	harter_sandra	Houston, TX 
Back in elementary school we all use to line up and use the restroom and wash our hands  I always smelled the wet b	0	Neutral	4	7	2018	Thu Aug 23 10:37:33 ART 2018	joshcornell	Stone Mountain, GA 
PARIS STABBING  A radical Islamic terrorist murdered   women in Trappes   yelled  Allahu Akbar    The terrorist was rep	17	Negativo	4	7	2018	Thu Aug 23 10:37:33 ART 2018	colonel_dye	- 
Good Morning  Preparation comes before elevation  Understand that everything is a part of the process   Thursday Thoughts	35	Neutral	4	7	2018	Thu Aug 23 10:37:33 ART 2018	GlendaDemoss3	- 
When it comes to eating right and exercising  there is no  I ll start tomorrow   Tomorrow is disease    V L  Allinear  Th	13	Positivo	4	7	2018	Thu Aug 23 10:37:32 ART 2018	nishantsahai1	India 
Listening to President Cray Cray on   today reminded me of an old Frank Sinatra song And now The end is near A	81	Neutral	4	7	2018	Thu Aug 23 10:37:32 ART 2018	ItsOfficial1975	Greater Hobby Area, Houston 
If you want to ask about the  Missing Kids  please direct your questions to  Planned Parenthood    as they are responsible	13	Neutral	4	7	2018	Thu Aug 23 10:37:32 ART 2018	DocWashburn	Little Rock, AR 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:32 ART 2018	Sheera_G	- 
Thursday Thoughts   God Kabir Ji  Himself comes as His own messenger   delivers His supreme knowledge  Yajur Ved mention	645	Neutral	4	7	2018	Thu Aug 23 10:37:32 ART 2018	das_panti	Chokari Kela, Pipar City 
Holy crap    Magazine s new cover  Wow   Thursday Thoughts	480	Neutral	4	7	2018	Thu Aug 23 10:37:32 ART 2018	MerlinGyr	- 
Jobs available in  San Francisco   Poop Patrol  Hate living the civilized life  Welcome to    Where we don t give	0	Negativo	4	7	2018	Thu Aug 23 10:37:31 ART 2018	vipersnke	United States 
Meet Manasi Joshi from Mumbai who lost her leg at    only to become A world champion Badminton player at   besides bein	148	Positivo	4	7	2018	Thu Aug 23 10:37:31 ART 2018	dahiyayogesh81	- 
Good  Happy Thursday  of  Eid Day  Eid is upon on us once again  Today be thankful to Allah for the  Gifts  of life   e	0	Positivo	4	7	2018	Thu Aug 23 10:37:31 ART 2018	abez_hussain	- 
Rep  Ellison  a prominent Democrat  is accused of abusing of a fellow progressive  immigrant female  but not a peep fro	63	Positivo	4	7	2018	Thu Aug 23 10:37:30 ART 2018	StillKicking62	- 
Have a great day everyone   Thursday Thoughts	5	Positivo	4	7	2018	Thu Aug 23 10:37:29 ART 2018	molly4704	Tulsa, OK 
If you want to ask about the  Missing Kids  please direct your questions to  Planned Parenthood    as they are responsible	13	Neutral	4	7	2018	Thu Aug 23 10:37:29 ART 2018	StandTrue	Troy, OH 
Friends sharing  Thursday Thoughts	183	Positivo	4	7	2018	Thu Aug 23 10:37:28 ART 2018	tara_lesant	United Kingdom 
Significance of Rakhi fest is well elaborated by Sant Shri Asaram Bapu Ji  Let s watch in  Raksha Bandhan	9	Neutral	4	7	2018	Thu Aug 23 10:37:27 ART 2018	usha_omji	India 
LPGA Golf Prize Money Up for Grabs at the   CP Women s Open   Lexi Thompson is playing	0	Neutral	4	7	2018	Thu Aug 23 10:37:27 ART 2018	kimsanger1	NJ 
I m sick and tired of Trump supporters bashing President Obama  This man inherited a recession  Passed ACA and ARRA  which	186	Positivo	4	7	2018	Thu Aug 23 10:37:27 ART 2018	gwenbranham	Folly Beach, SC 
Holy crap    Magazine s new cover  Wow   Thursday Thoughts	480	Neutral	4	7	2018	Thu Aug 23 10:37:27 ART 2018	1BravoRebel	Home of the Stanley Cup  
TRAVEL ADVISORY Dominic Durden   Mollie Tibbetts   Kate Steinle were murdered by Illegal Aliens  We must  Build That Wall  Fo	9	Negativo	4	7	2018	Thu Aug 23 10:37:26 ART 2018	Vol_Law79	Hendersonville, TN 
New York  Goats on way to live slaughter halal butcher shop escape trailer  roam Brooklyn        I am astounded that this	49	Positivo	4	7	2018	Thu Aug 23 10:37:25 ART 2018	JayneQPatriot	Deploraville, USA 
LIMITED TIME ONLY      With Amazon Prime Card Scratch Off World Map Poster   Track Your Travels AMAZON LINK	0	Positivo	4	7	2018	Thu Aug 23 10:37:25 ART 2018	wopdow_	- 
Asaram Bapu Ji told the importance of Raksha  Bandhan Day  celebration  which is crore years old festival  sp	10	Positivo	4	7	2018	Thu Aug 23 10:37:24 ART 2018	usha_omji	India 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:24 ART 2018	mepk00alcom	Taxachusetts 
Tomorrow is the last day to get the    off deal of the Living in the Word eWorkbook to help guide you to become a str	1	Neutral	4	7	2018	Thu Aug 23 10:37:24 ART 2018	GlendaDemoss3	- 
Do you agree with Simone de Beauvoir that gender is a social construct   Thursday Thoughts	15	Neutral	4	7	2018	Thu Aug 23 10:37:24 ART 2018	Meliris8	Albany, NY 
We ascend to heaven only by way of the Cross   EWTN   Catholic   prayforus   Thursday Thoughts	72	Neutral	4	7	2018	Thu Aug 23 10:37:23 ART 2018	OMNIWOW999	Kuala Lumpur 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:37:23 ART 2018	juney57	Durham, England 
Do you agree with Simone de Beauvoir that gender is a social construct   Thursday Thoughts	15	Neutral	4	7	2018	Thu Aug 23 10:37:23 ART 2018	FereAmiri	Toronto, Ontario 
Hattie is confused  One minute she s shopping  the next she s with a gorgeous  bradleycooper   lookalike  wearing a glowi	1	Neutral	4	7	2018	Thu Aug 23 10:37:23 ART 2018	CalebPirtle	Hideaway, Texas 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:37:23 ART 2018	RobCalfee	- 
Many of life s failures are people who did not realize how close they were to success when they gave up   Thursday Thoughts	2	Negativo	4	7	2018	Thu Aug 23 10:37:22 ART 2018	ScarYOfficial1	Subscribe on YouTube here  
PARIS STABBING  A radical Islamic terrorist murdered   women in Trappes   yelled  Allahu Akbar    The terrorist was repo	195	Negativo	4	7	2018	Thu Aug 23 10:37:22 ART 2018	conservativelw	United States 
Attention MD DO APN PA s  stop being afraid to recommend ancestrally appropriate diets for your patients  people ar	1	Neutral	4	7	2018	Thu Aug 23 10:37:22 ART 2018	KenDBerryMD	Nashville, TN 
Thursday Thoughts  You may not control all the events that happen to you  but you can decide not to be reduced by them   Ma	8	Negativo	4	7	2018	Thu Aug 23 10:37:21 ART 2018	drtammynelson	East Coast US 
Meat Eaters Will Go To Hell   Suzuki Connect   Bandhan Day   Nowhera Donates C Rto Kerala   Kabaddi   Flagship Killer Nova   Shaels Tere	9	Neutral	4	7	2018	Thu Aug 23 10:37:20 ART 2018	debesh315	 morena india 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:17 ART 2018	epps7epps	Tennessee, USA 
The Twitter process to reset is a joke and appears designed to not work  I received error message that my carrier	0	Neutral	4	7	2018	Thu Aug 23 10:37:17 ART 2018	GerryPo	Minnesota 
Today would be a great day for   to resign   Thursday Thoughts	181	Positivo	4	7	2018	Thu Aug 23 10:37:17 ART 2018	SteeleClay	Chillicothe, OH 
Good Morning   quotes   mornings   thursdaythoughts	0	Neutral	4	7	2018	Thu Aug 23 10:37:16 ART 2018	feliciagrimes22	Virtually Everywhere 
If you want to ask about the  Missing Kids  please direct your questions to  Planned Parenthood    as they are responsible	13	Neutral	4	7	2018	Thu Aug 23 10:37:16 ART 2018	KnotMe7	- 
No  I m not kidding  This really happened   Vern Buchanan bought yacht after voting for House version of GOP tax bill	180	Neutral	4	7	2018	Thu Aug 23 10:37:16 ART 2018	DV8ByDesign	Nooga, TN    Green Bay South 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:15 ART 2018	BettyParson	Wilmington, NC 
So much in life depends on our attitude  The way we choose to see things and respond to others makes all the differenc	58	Neutral	4	7	2018	Thu Aug 23 10:37:15 ART 2018	3rdDownAnd1	worldwide 
If you have ever suffered from    Depression   Anxiety   Eating disorder   Self harm   Ocd   Bipolar   Feelings of guilt	55	Neutral	4	7	2018	Thu Aug 23 10:37:15 ART 2018	Deelynne0923	Raleigh, NC 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:37:15 ART 2018	Aworldofknowle2	- 
I don t believe in god  I m too busy trying to believe in myself     Thursday Thoughts	0	Negativo	4	7	2018	Thu Aug 23 10:37:14 ART 2018	Luna_AP_Photo	New Jersey, USA 
PARIS STABBING  A radical Islamic terrorist murdered   women in Trappes   yelled  Allahu Akbar    The terrorist was repo	195	Negativo	4	7	2018	Thu Aug 23 10:37:14 ART 2018	CathyCMAGA	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:13 ART 2018	KeithGunter0	United States 
slams Session  I put in an AG that never took control of the Justice Department  Do you think   wil	17	Neutral	4	7	2018	Thu Aug 23 10:37:13 ART 2018	MCoventry6	- 
I don t know why you were silent in    but I want you to know that your silence was costly regardless  Your abstine	8	Positivo	4	7	2018	Thu Aug 23 10:37:12 ART 2018	Spring4Me2	- 
I ve heard from many of you that my tweets are not appearing on your Twitter feeds   The way to get around this is to di	327	Neutral	4	7	2018	Thu Aug 23 10:37:12 ART 2018	Newyorkmom22	- 
Growing Up I Wanted  to believe Justice is blind  but I don t believe that anymore   Deep State Corruption   Thursday Thoughts  So d	14	Neutral	4	7	2018	Thu Aug 23 10:37:12 ART 2018	TheTrumpLady	Arizona, USA 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:37:12 ART 2018	igneousidol	United States 
The   SOAR LOSERS Seek to Void Trump s Victory   via    RUSH   Trump should pard	60	Negativo	4	7	2018	Thu Aug 23 10:37:09 ART 2018	Epahlee	- 
Thursday Thoughts  Prayer is the most important meal of the day	39	Positivo	4	7	2018	Thu Aug 23 10:37:09 ART 2018	3rdDownAnd1	worldwide 
Yup  they re learning   catsoftwitter   catlovers   thursdaythoughts	0	Neutral	4	7	2018	Thu Aug 23 10:37:08 ART 2018	AnimalERMemphis	Memphis, TN 
I suffer wherever I go It s okay  I m happy  It s showtime  Alright  lets go    Thursday Thoughts    h	126	Neutral	4	7	2018	Thu Aug 23 10:37:06 ART 2018	Andreaa_Ramos27	- 
Watch Live  South Africa The Land Of Communism  Theft   Murder  Tune in M F    a       Real News	77	Neutral	4	7	2018	Thu Aug 23 10:37:05 ART 2018	wizera	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:05 ART 2018	DebraGraber2	Corpus Christi, TX 
Rep  Ellison  a prominent Democrat  is accused of abusing of a fellow progressive  immigrant female  but not a peep fro	63	Positivo	4	7	2018	Thu Aug 23 10:37:04 ART 2018	JusepTartaglia	- 
If you killed yourself  the world would go on the same and nobody would care  You would soon be forgotten about  Wh	0	Neutral	4	7	2018	Thu Aug 23 10:37:04 ART 2018	wenchbebop	Hell, MI 
Don t let exam results ruin your dreams   gcseresultsday   Thursday Thoughts	0	Neutral	4	7	2018	Thu Aug 23 10:37:03 ART 2018	SamReadReads	Gateshead, England 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:03 ART 2018	Tim63712838	- 
I m sick and tired of Trump supporters bashing President Obama  This man inherited a recession  Passed ACA and ARRA  which	186	Positivo	4	7	2018	Thu Aug 23 10:37:02 ART 2018	Peabots13	California, USA 
BREAKING NEWS  France  Muslim screaming  Allahu akbar  kills his mother and sister  cops say it s not terrorism  he s me	86	Negativo	4	7	2018	Thu Aug 23 10:37:02 ART 2018	grizzlemeister	Texas, USA 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:02 ART 2018	TexasVengeance	TX   Keeping PA RED thru 
Miracles start to happen when you give as much energy to your Dreams as you do to your fears   Thursday Thoughts	47	Positivo	4	7	2018	Thu Aug 23 10:37:02 ART 2018	3rdDownAnd1	worldwide 
Only focus on things that are in your control  everything else can go fuck its self   Thursday Thoughts	0	Negativo	4	7	2018	Thu Aug 23 10:37:01 ART 2018	RobynSchall	New York City 
Holy crap    Magazine s new cover  Wow   Thursday Thoughts	480	Neutral	4	7	2018	Thu Aug 23 10:37:01 ART 2018	grigg_dana	USA 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:01 ART 2018	AlexGdel956	Texas, USA 
Catherine O Hara played Kate in Home Alone  Cate played Kate     Yourewelcome   Thursday Thoughts	0	Neutral	4	7	2018	Thu Aug 23 10:37:01 ART 2018	mizziemaebae	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:01 ART 2018	CanadiansforTr1	- 
The   SOAR LOSERS Seek to Void Trump s Victory   via    RUSH   Trump should pard	60	Negativo	4	7	2018	Thu Aug 23 10:37:00 ART 2018	barmore27	South 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:37:00 ART 2018	KenGreenberg	Hauppauge NY 
TRAVEL ADVISORY Dominic Durden   Mollie Tibbetts   Kate Steinle were murdered by Illegal Aliens  We must	4	Negativo	4	7	2018	Thu Aug 23 10:36:59 ART 2018	CarlMatsx2	- 
Most painful experiences lead to Growth  If we let it   Believe   Growth Mindset   Thursday Thoughts	77	Neutral	4	7	2018	Thu Aug 23 10:36:59 ART 2018	dalatindiva	USA 
Whose invitation will you accept today  Will you listen to Him   thursdaythoughts	0	Neutral	4	7	2018	Thu Aug 23 10:36:58 ART 2018	dgretz27	- 
Make your  library  your happy place   Thursday Thoughts   Love Libraries   Loveto Read	52	Neutral	4	7	2018	Thu Aug 23 10:36:58 ART 2018	MasbroCentre	Shepherds Bush, London 
A  No Shit Sherlock  moment from Tory mayoral candidate  after he admits Embankment  CSH   really added to traffic	5	Neutral	4	7	2018	Thu Aug 23 10:36:58 ART 2018	p21259	London, England 
The LORD will roar from Zion and thunder from Jerusalem  the earth and the heavens will tremble  But the LORD will	0	Negativo	4	7	2018	Thu Aug 23 10:36:56 ART 2018	2or3app	Dallas, TX 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:36:56 ART 2018	detroitrueblue	- 
Today would be a great day for   to resign   Thursday Thoughts	181	Positivo	4	7	2018	Thu Aug 23 10:36:55 ART 2018	mobtown1234	- 
Bathroom Life Hack  Fold and elbow to wrist length piece of toilet paper in half and lay it in the water of the bow	0	Negativo	4	7	2018	Thu Aug 23 10:36:55 ART 2018	RobertAdamLOL	Earth 
Sam nailed A perfect  song  and pure voice  incredible  talented retweet if you like the  winer       powerful  voice my	70	Positivo	4	7	2018	Thu Aug 23 10:36:55 ART 2018	EmmanuelSibeko	South Africa 
See the wrong turns  obstacles  challenges  unexpected twists and villains in life as a part of your own personal adventure	17	Positivo	4	7	2018	Thu Aug 23 10:36:55 ART 2018	menakaayesha	Worldwide  
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:54 ART 2018	MrsKarliza	- 
Congress could protect Bob Mueller and the Russia investigation from Trump but Mitch McConnell won t let it happen   http	1	Positivo	4	7	2018	Thu Aug 23 10:36:54 ART 2018	MichaelKoda3	Albuquerque, NM 
Vote Republican this November           Only YOU can prevent socialist liars               MAGA   tcot   Fox News   Thursd	20	Neutral	4	7	2018	Thu Aug 23 10:36:53 ART 2018	mikesdowning	- 
Party like its Friday people  Solar flares are unpredictable   Thursday Thoughts	36	Neutral	4	7	2018	Thu Aug 23 10:36:53 ART 2018	katnahat7	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:53 ART 2018	TPrincipata	- 
PGA Senior Golf Prize Money Up for Grabs at the   Boeing Classic    Thursday Thoughts  Starts Tomorrow in Seattle	0	Neutral	4	7	2018	Thu Aug 23 10:36:53 ART 2018	kimsanger1	NJ 
I suffer wherever I go It s okay  I m happy  It s showtime  Alright  lets go    Thursday Thoughts    h	126	Neutral	4	7	2018	Thu Aug 23 10:36:52 ART 2018	CCRoVa	Montreal, Canada 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:52 ART 2018	plerr6	Omaha, NE 
New York  Goats on way to live slaughter halal butcher shop escape trailer  roam Brooklyn        I am astounded that this	49	Positivo	4	7	2018	Thu Aug 23 10:36:51 ART 2018	grizzlemeister	Texas, USA 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:51 ART 2018	ggeorgejr	Georgia, USA 
Rep  Ellison  a prominent Democrat  is accused of abusing of a fellow progressive  immigrant female  but not a peep fro	63	Positivo	4	7	2018	Thu Aug 23 10:36:50 ART 2018	JayceeG44	Tennessee 
Evil capitalist driving a super car  Wait  No  It s socialist Bernie Sanders being a hypocrite as all Liberals are and	10	Neutral	4	7	2018	Thu Aug 23 10:36:49 ART 2018	scottmetal666	- 
New In  This is TIME s new cover  Holly Shit  Trump is in deep trouble   Thursday Thoughts   Resist	65	Neutral	4	7	2018	Thu Aug 23 10:36:48 ART 2018	tinylittlegift	- 
Go set your mind free   running   running motivation  joyfulmiles   werunsocial   thursdaythoughts	0	Positivo	4	7	2018	Thu Aug 23 10:36:48 ART 2018	Joyful_Miles	Maryland, USA 
Walked into   this morning and seen a bunch of new ellipticals  YASS I thought to myself  as the old ones	0	Positivo	4	7	2018	Thu Aug 23 10:36:48 ART 2018	becfonduh	Usa 
Thursday Thoughts    To give and not expect return  that is what lies at the heart of love	0	Negativo	4	7	2018	Thu Aug 23 10:36:46 ART 2018	OfficialFGTNews	india 
It is better to light a candle than curse the darkness   Attributed to many sources  including Eleanor Roosevelt	0	Neutral	4	7	2018	Thu Aug 23 10:36:45 ART 2018	lisamlilly	Chicago 
New York  Goats on way to live slaughter halal butcher shop escape trailer  roam Brooklyn        I am astounded that this	49	Positivo	4	7	2018	Thu Aug 23 10:36:45 ART 2018	TiredofBS13	Fly Over America 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:45 ART 2018	cr14carlson	- 
Thursday Thoughts   God Kabir Ji  Himself comes as His own messenger   delivers His supreme knowledge  Yajur Ved mention	645	Neutral	4	7	2018	Thu Aug 23 10:36:44 ART 2018	BhagabanPanda17	Ganjam, India 
TRAVEL ADVISORY Dominic Durden   Mollie Tibbetts   Kate Steinle were murdered by Illegal Aliens  We must  Build That Wall  Fo	9	Negativo	4	7	2018	Thu Aug 23 10:36:44 ART 2018	DanielP28086325	Texas, USA 
New In  This is TIME s new cover  Holly Shit  Trump is in deep trouble   Thursday Thoughts   Resist	65	Neutral	4	7	2018	Thu Aug 23 10:36:44 ART 2018	MerlinGyr	- 
Crimes aren t Crimes Truth isn t Truth Flipping should be illegal Is the White House outsourcing their communications strat	60	Negativo	4	7	2018	Thu Aug 23 10:36:43 ART 2018	3rdDownAnd1	worldwide 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:43 ART 2018	bgbellanger	Pittsburgh, PA 
ANOSMIA IS  SHOWING UP TO WORK WEARING WHAT YOU THOUGHT WERE CLEAN CLOTHES   anosmia   nosenseofsmell	0	Positivo	4	7	2018	Thu Aug 23 10:36:43 ART 2018	Girlwhocant1	Phoenix, AZ 
If we are to better the future we must disturb the present  Catherine Booth  getoutofyourcomfortzone   Thursday Thoughts	0	Positivo	4	7	2018	Thu Aug 23 10:36:42 ART 2018	Eerigsby	- 
Join me LIVE on Periscope at  amET for  Thursday Thoughts   Cohen  is a stooge  Cuomo  and  Warren  ignore this and trust onl	3	Neutral	4	7	2018	Thu Aug 23 10:36:42 ART 2018	JoyaMia00	Florida, USA 
People are not disturbed by the things but by the view they take of them    Epictetus  Thursday Thoughts	0	Positivo	4	7	2018	Thu Aug 23 10:36:42 ART 2018	JM_Brister	United States 
The  Real Truth  again being told  but not bias new agencies  but only by those news agencies who want the truth	0	Neutral	4	7	2018	Thu Aug 23 10:36:42 ART 2018	thewatchan777us	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:42 ART 2018	GranMartez	- 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:36:42 ART 2018	LiisaPuroNewton	Vermont 
Only   days left for the contest  Thank You Police  to close  Send in your entries and get a chance to win Amazon vouchers	3	Positivo	4	7	2018	Thu Aug 23 10:36:42 ART 2018	Zaaid08	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:41 ART 2018	KrissyKAG	- 
I m sick and tired of Trump supporters bashing President Obama  This man inherited a recession  Passed ACA and ARRA  which	186	Positivo	4	7	2018	Thu Aug 23 10:36:41 ART 2018	Kerregan_Layne	United States 
No  Beto For Texas   no bueno  nope not going to happen   Beto O Rourke  says  take a knee that s ok	0	Neutral	4	7	2018	Thu Aug 23 10:36:41 ART 2018	kjfenton	Texas, USA 
So         how s that    hourly wage working for you  I guess the two of you can run the coffee s	15	Positivo	4	7	2018	Thu Aug 23 10:36:40 ART 2018	grizzlemeister	Texas, USA 
I support Jeremy Corbyn  I support a vote  by Parliament or Public  on the final Brexit deal  My support for Corbyn an	49	Positivo	4	7	2018	Thu Aug 23 10:36:38 ART 2018	DessieMByrne	Newcastle under Lyme, UK 
Hum of excitement at the   with the arrival of our  Pericles  tickets  Can t wait to see our fantastic	3	Positivo	4	7	2018	Thu Aug 23 10:36:38 ART 2018	travelswith	- 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:37 ART 2018	AnthonyOMoore1	United States 
Make sure you catch   tonight on  Talktomelejoy  at     CAT on   Channel      talktomelejoy   talktome	4	Neutral	4	7	2018	Thu Aug 23 10:36:37 ART 2018	lethaboLejoy	Gauteng 
How very powerful is prayer  We don t need a lot of words and we don t have to speak in King James English when we talk to	2	Neutral	4	7	2018	Thu Aug 23 10:36:37 ART 2018	KnotMe7	- 
Listening to President Cray Cray on   today reminded me of an old Frank Sinatra song And now The end is near A	81	Neutral	4	7	2018	Thu Aug 23 10:36:37 ART 2018	SteveJaxhome	Jacksonville, FL 
Have you asked someone how they re feeling today   Thursday Thoughts	22	Neutral	4	7	2018	Thu Aug 23 10:36:36 ART 2018	msmollyclaire	Portland, OR 
New In  This is TIME s new cover  Holly Shit  Trump is in deep trouble   Thursday Thoughts   Resist	65	Neutral	4	7	2018	Thu Aug 23 10:36:36 ART 2018	ch3rylanns	Johnston, RI 
Evil capitalist driving a super car  Wait  No  It s socialist Bernie Sanders being a hypocrite as all Liberals are and	10	Neutral	4	7	2018	Thu Aug 23 10:36:36 ART 2018	bonnie_pr	United States 
Do you agree with Simone de Beauvoir that gender is a social construct   Thursday Thoughts	15	Neutral	4	7	2018	Thu Aug 23 10:36:35 ART 2018	jonian_net	- 
If you want to ask about the  Missing Kids  please direct your questions to  Planned Parenthood    as they are resp	13	Neutral	4	7	2018	Thu Aug 23 10:36:35 ART 2018	BryanKemper	T   , 
George Soros  America s Biggest Enemy   Thursday Thoughts   evil	36	Neutral	4	7	2018	Thu Aug 23 10:36:35 ART 2018	jd_gameon	- 
There are two days of the week you cannot control  yesterday and tomorrow so make the most out of today   Thursday Morning	4	Neutral	4	7	2018	Thu Aug 23 10:36:34 ART 2018	Joseph79627249	New York, NY 
Livinand Chillin   Nautical   Fishing  Mandala Tank won t be available for long  End of the season  tanktop  sale start	0	Neutral	4	7	2018	Thu Aug 23 10:36:34 ART 2018	LivinandChillin	United States 
Buy Retweets Reviews   Find the Best   Avoid The Scams  Twitter   Marketing   Thursday Thoughts	0	Positivo	4	7	2018	Thu Aug 23 10:36:33 ART 2018	rimushiniageki	Las Vegas, Nevada 
BREAKING  As of   a m  this morning  Republicans have a      vote lead in Florida early voting   We must defeat the d	334	Neutral	4	7	2018	Thu Aug 23 10:36:33 ART 2018	derekmendez10	- 
Manafort and Michael Cohen both went down so  we can expect Trump to ramp up his attacks on Anthem protesters  He s go	84	Positivo	4	7	2018	Thu Aug 23 10:36:33 ART 2018	SylviaZ1913	Danville Il 
